EMP_Id,Gender,Age_at_recruitment,Education_Level,Marital_Status_at_recruitment,Have_Children_at_recruitment,Work_Location,Office_Distance,Prior_Experience,No_of_Previous Employers,Interview result,Final test results, Initial Salary ,Direct_Indirect,Department,Religion,Meal Apply,JOB Grade,Last/Current Salary,Age,Marital_Status,Have_Children,Leaving Reason, Service Months ,Status_2021
1914323,F,36,O/L,MARRIED,HAVE CHILDREN,TLD,61,13,4,3,4,24650,DIRECT,PRODUCTION,BUDDHISM,YES,C,25150,36,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),1,Inactive
1914328,F,22,O/L,SINGLE,NO CHILDEREN,TLD,63,0,0,5,4,24000,DIRECT,PRODUCTION,HINDUISM,YES,C,24500,22,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),4,Inactive
1914334,F,40,Secondary,MARRIED,HAVE CHILDREN,TLD,74,0,0,5,5,20500,DIRECT,PRODUCTION,HINDUISM,YES,D,20500,40,MARRIED,HAVE CHILDREN,TO LOOK AFTER BABY,3,Inactive
1914335,F,18,Secondary,SINGLE,NO CHILDEREN,TLD,75,0,0,5,5,20500,INDIRECT,TRAINING SCHOOL,BUDDHISM,YES,D,20500,18,SINGLE,NO CHILDEREN,WORK RELATED ISSUE,2,Inactive
1914342,F,30,Secondary,MARRIED,HAVE CHILDREN,TLD,81,0,0,4,5,20500,DIRECT,PRODUCTION,BUDDHISM,YES,D,20500,30,MARRIED,HAVE CHILDREN,FAMILY RESTRICTION,4,Inactive
1914351,F,28,Secondary,MARRIED,HAVE CHILDREN,TLD,88,0,0,5,5,20500,DIRECT,PRODUCTION,BUDDHISM,YES,D,20500,28,MARRIED,HAVE CHILDREN,TO LOOK AFTER BABY,2,Inactive
1914368,F,24,Secondary,SINGLE,NO CHILDEREN,TLD,76,0,0,5,5,20500,INDIRECT,TRAINING SCHOOL,BUDDHISM,YES,D,20500,24,SINGLE,NO CHILDEREN,WORK PLACE DISTANCE AND TRANSPORT ISSUE,1,Inactive
1914378,F,20,Secondary,SINGLE,NO CHILDEREN,TLD,62,0,0,5,5,20500,INDIRECT,TRAINING SCHOOL,HINDUISM,YES,D,20500,20,SINGLE,NO CHILDEREN,WORK RELATED ISSUE,1,Inactive
1914379,F,30,Secondary,MARRIED,HAVE CHILDREN,TLD,65,0,0,5,5,20500,INDIRECT,TRAINING SCHOOL,BUDDHISM,YES,D,20500,30,MARRIED,HAVE CHILDREN,WORK PLACE DISTANCE AND TRANSPORT ISSUE,1,Inactive
1914402,F,22,Secondary,MARRIED,HAVE CHILDREN,TLD,63,0,0,5,5,20500,INDIRECT,TRAINING SCHOOL,BUDDHISM,YES,D,20500,22,MARRIED,HAVE CHILDREN,WORK PLACE DISTANCE AND TRANSPORT ISSUE,1,Inactive
1914403,F,22,Secondary,MARRIED,HAVE CHILDREN,TLD,62,0,0,5,5,20500,INDIRECT,TRAINING SCHOOL,HINDUISM,YES,D,20500,22,MARRIED,HAVE CHILDREN,WORK PLACE DISTANCE AND TRANSPORT ISSUE,1,Inactive
1914404,F,34,Secondary,MARRIED,HAVE CHILDREN,TLD,68,0,0,5,5,20500,INDIRECT,TRAINING SCHOOL,HINDUISM,YES,D,20500,34,MARRIED,HAVE CHILDREN,WORK PLACE DISTANCE AND TRANSPORT ISSUE,1,Inactive
1914411,F,21,Secondary,SINGLE,NO CHILDEREN,TLD,78,0,0,5,5,20500,INDIRECT,TRAINING SCHOOL,BUDDHISM,YES,D,20500,21,SINGLE,NO CHILDEREN,FAMILY RESTRICTION,1,Inactive
1914415,F,33,O/L,MARRIED,HAVE CHILDREN,TLD,61,10,3,4,4,24500,DIRECT,PRODUCTION,HINDUISM,YES,C,26000,34,MARRIED,HAVE CHILDREN,DISCIPLINARY ISSUE (AB),11,Inactive
1914418,F,38,Secondary,MARRIED,HAVE CHILDREN,TLD,78,0,0,4,5,20500,INDIRECT,TRAINING SCHOOL,BUDDHISM,YES,D,20500,38,MARRIED,HAVE CHILDREN,WORK PLACE DISTANCE AND TRANSPORT ISSUE,1,Inactive
1914419,F,25,Secondary,MARRIED,HAVE CHILDREN,TLD,89,0,0,4,5,20500,DIRECT,PRODUCTION,BUDDHISM,YES,D,20500,25,MARRIED,HAVE CHILDREN,BETTER WORK OPPORTUNITY,2,Inactive
1914434,F,18,Secondary,SINGLE,NO CHILDEREN,TLD,61,0,0,5,5,20500,DIRECT,PRODUCTION,HINDUISM,YES,C,22000,19,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),9,Inactive
1914437,F,22,Secondary,SINGLE,NO CHILDEREN,TLD,61,0,0,5,5,20500,DIRECT,PRODUCTION,BUDDHISM,YES,D,20500,22,SINGLE,NO CHILDEREN,WORK RELATED ISSUE,3,Inactive
1914438,F,35,Secondary,MARRIED,HAVE CHILDREN,TLD,63,0,0,5,5,20500,DIRECT,PRODUCTION,BUDDHISM,YES,D,20500,35,MARRIED,HAVE CHILDREN,BETTER WORK OPPORTUNITY,2,Inactive
1914441,F,20,O/L,SINGLE,NO CHILDEREN,TLD,74,0,0,5,4,24000,DIRECT,PRODUCTION,BUDDHISM,YES,C,24500,20,SINGLE,NO CHILDEREN,BETTER WORK OPPORTUNITY,5,Inactive
1914445,F,21,Secondary,SINGLE,NO CHILDEREN,TLD,75,0,0,5,5,20500,DIRECT,PRODUCTION,BUDDHISM,YES,D,20500,21,SINGLE,NO CHILDEREN,FAMILY RESTRICTION,2,Inactive
1914450,F,18,Secondary,SINGLE,NO CHILDEREN,TLD,81,0,0,5,5,20500,INDIRECT,TRAINING SCHOOL,BUDDHISM,YES,D,20500,18,SINGLE,NO CHILDEREN,DESIRE TO STAY AT HOME,1,Inactive
1914466,F,18,Secondary,SINGLE,NO CHILDEREN,TLD,88,0,0,4,5,20500,INDIRECT,TRAINING SCHOOL,ISLAM,YES,D,20500,18,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),1,Inactive
1914467,F,20,Secondary,SINGLE,NO CHILDEREN,TLD,89,0,0,4,5,20500,INDIRECT,TRAINING SCHOOL,HINDUISM,YES,D,20500,20,SINGLE,NO CHILDEREN,DESIRE TO STAY AT HOME,1,Inactive
1914472,F,21,Secondary,MARRIED,NO CHILDEREN,TLD,61,0,0,5,5,20500,DIRECT,PRODUCTION,BUDDHISM,YES,D,20500,21,MARRIED,NO CHILDEREN,DESIRE TO STAY AT HOME,2,Inactive
1914522,F,37,O/L,MARRIED,HAVE CHILDREN,TLD,61,14,4,4,4,24700,DIRECT,PRODUCTION,HINDUISM,YES,C,25200,37,MARRIED,HAVE CHILDREN,MEDICAL REASON,3,Inactive
1914561,F,20,Secondary,SINGLE,NO CHILDEREN,TLD,63,0,0,4,5,20500,INDIRECT,TRAINING SCHOOL,HINDUISM,YES,D,20500,20,SINGLE,NO CHILDEREN,HIGHER EDUCATION,1,Inactive
1914584,F,25,Secondary,MARRIED,HAVE CHILDREN,TLD,74,0,0,5,5,20500,INDIRECT,TRAINING SCHOOL,ISLAM,YES,D,20500,25,MARRIED,HAVE CHILDREN,FAMILY RESTRICTION,1,Inactive
1914614,F,26,Secondary,MARRIED,HAVE CHILDREN,TLD,75,0,0,4,5,20500,INDIRECT,TRAINING SCHOOL,BUDDHISM,YES,D,20500,26,MARRIED,HAVE CHILDREN,FAMILY RESTRICTION,1,Inactive
1914641,F,19,O/L,SINGLE,NO CHILDEREN,TLD,81,0,0,5,4,24000,DIRECT,PRODUCTION,BUDDHISM,YES,C,25500,20,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),4,Inactive
1914685,M,19,O/L,SINGLE,NO CHILDEREN,TLD,88,0,0,5,4,24000,INDIRECT,BONDING,HINDUISM,YES,C,25500,20,SINGLE,NO CHILDEREN,TRASFER TO ANOTHER LOCATION,4,Inactive
1914694,F,32,O/L,MARRIED,HAVE CHILDREN,TLD,76,9,3,4,4,24450,DIRECT,PRODUCTION,BUDDHISM,YES,C,25950,33,MARRIED,HAVE CHILDREN,FAMILY RESTRICTION,2,Inactive
1914695,F,23,O/L,MARRIED,HAVE CHILDREN,TLD,62,0,0,5,4,24000,DIRECT,PRODUCTION,HINDUISM,YES,C,25500,24,MARRIED,HAVE CHILDREN,TO LOOK AFTER BABY,2,Inactive
1914706,F,21,Secondary,MARRIED,NO CHILDEREN,TLD,65,0,0,5,5,20500,INDIRECT,TRAINING SCHOOL,ISLAM,YES,D,20500,21,MARRIED,NO CHILDEREN,DISCIPLINARY ISSUE (AB),1,Inactive
1914710,F,20,Secondary,SINGLE,NO CHILDEREN,TLD,63,0,0,5,5,20500,INDIRECT,TRAINING SCHOOL,BUDDHISM,YES,D,21500,21,SINGLE,NO CHILDEREN,FAMILY RESTRICTION,1,Inactive
1914711,F,22,Secondary,SINGLE,NO CHILDEREN,TLD,62,0,0,5,5,20500,INDIRECT,TRAINING SCHOOL,BUDDHISM,YES,D,21500,23,SINGLE,NO CHILDEREN,WORK PLACE DISTANCE AND TRANSPORT ISSUE,1,Inactive
1914712,F,20,Secondary,SINGLE,NO CHILDEREN,TLD,68,0,0,5,5,20500,INDIRECT,TRAINING SCHOOL,HINDUISM,YES,D,20500,20,SINGLE,NO CHILDEREN,MEDICAL REASON,1,Inactive
1914879,F,22,O/L,SINGLE,NO CHILDEREN,TAL,78,1,1,3,3,26050,DIRECT,PRODUCTION,BUDDHISM,YES,B,27050,22,SINGLE,NO CHILDEREN, -   ,3,Active
1914957,F,18,Secondary,SINGLE,NO CHILDEREN,TAL,61,0,0,5,5,20500,INDIRECT,TRAINING SCHOOL,BUDDHISM,YES,D,20500,18,SINGLE,NO CHILDEREN,FAMILY RESTRICTION,2,Inactive
221379,F,22,Secondary,SINGLE,NO CHILDEREN,TAL,78,0,0,5,5,20500,DIRECT,PRODUCTION,BUDDHISM,YES,D,21500,23,SINGLE,NO CHILDEREN,DISCIPLINARY ISSUE (AB),8,Inactive
222187,F,22,Secondary,SINGLE,NO CHILDEREN,PAN,68,0,0,5,5,20500,INDIRECT,EMBROIDERY,BUDDHISM,YES,D,20500,22,SINGLE,NO CHILDEREN,TO TAKE CARE OF FAMILY,4,Inactive
222339,M,21,Secondary,SINGLE,NO CHILDEREN,PAN,89,0,0,5,5,20500,DIRECT,PRODUCTION,BUDDHISM,YES,D,20500,21,SINGLE,NO CHILDEREN,WORK PLACE DISTANCE AND TRANSPORT ISSUE,2,Inactive
1713162,F,30,Secondary,MARRIED,HAVE CHILDREN,KGL,61,9,3,5,4,22950,DIRECT,PRODUCTION,BUDDHISM,YES,C,27450,32,MARRIED,HAVE CHILDREN, -   ,28,Active
1713416,F,33,O/L,MARRIED,HAVE CHILDREN,KGL,61,12,3,3,3,25350,DIRECT,PRODUCTION,BUDDHISM,YES,B,30350,35,MARRIED,HAVE CHILDREN, -   ,25,Active
1713598,F,18,O/L,SINGLE,NO CHILDEREN,KGL,0,0,0,5,2,26500,DIRECT,PRODUCTION,BUDDHISM,YES,A+,34000,20,SINGLE,NO CHILDEREN, -   ,23,Active
1713646,F,20,A/L,SINGLE,NO CHILDEREN,KGL,0,2,1,3,3,24850,DIRECT,PRODUCTION,BUDDHISM,YES,B,29850,22,SINGLE,NO CHILDEREN, -   ,23,Active
1713768,F,21,O/L,MARRIED,NO CHILDEREN,KGL,0,0,0,5,3,24500,DIRECT,PRODUCTION,BUDDHISM,YES,B,29500,23,MARRIED,NO CHILDEREN, -   ,21,Active
1713777,F,35,O/L,MARRIED,HAVE CHILDREN,KGL,0,14,4,2,1,28600,DIRECT,PRODUCTION,BUDDHISM,YES,A,34600,37,MARRIED,HAVE CHILDREN, -   ,21,Active
1713804,F,23,Secondary,MARRIED,HAVE CHILDREN,KGL,0,2,1,5,4,22600,DIRECT,PRODUCTION,BUDDHISM,YES,C,27100,25,MARRIED,HAVE CHILDREN, -   ,21,Active
1713830,F,20,O/L,SINGLE,NO CHILDEREN,KGL,0,1,1,2,1,27950,DIRECT,PRODUCTION,BUDDHISM,YES,A,33950,22,SINGLE,NO CHILDEREN, -   ,20,Active
1713919,F,29,O/L,MARRIED,HAVE CHILDREN,KGL,0,8,2,1,1,30400,DIRECT,PRODUCTION,BUDDHISM,YES,A+,34900,30,MARRIED,HAVE CHILDREN, -   ,19,Active
1713990,F,37,O/L,MARRIED,HAVE CHILDREN,KGL,0,16,4,3,3,26550,DIRECT,PRODUCTION,BUDDHISM,YES,B,28550,38,MARRIED,HAVE CHILDREN, -   ,18,Active
1714128,F,34,O/L,MARRIED,HAVE CHILDREN,KGL,0,13,4,1,1,30650,DIRECT,PRODUCTION,BUDDHISM,YES,A+,35150,35,MARRIED,HAVE CHILDREN, -   ,14,Active
1714198,F,17,Secondary,SINGLE,NO CHILDEREN,KGL,0,0,0,5,5,20500,DIRECT,PRODUCTION,HINDUISM,YES,D,21500,18,SINGLE,NO CHILDEREN, -   ,13,Active
1714370,F,19,O/L,MARRIED,NO CHILDEREN,KGL,0,0,0,5,2,28000,DIRECT,PRODUCTION,BUDDHISM,YES,A,31000,20,MARRIED,NO CHILDEREN, -   ,12,Active
1714415,M,28,A/L,SINGLE,NO CHILDEREN,KGL,0,6,2,3,3,26050,INDIRECT,CUTTING,BUDDHISM,YES,B,28050,29,SINGLE,NO CHILDEREN, -   ,11,Active
1714438,F,20,O/L,SINGLE,NO CHILDEREN,KGL,0,1,1,5,2,28050,INDIRECT,FINISHING,BUDDHISM,YES,A+,32550,21,SINGLE,NO CHILDEREN, -   ,11,Active
1714439,F,20,A/L,SINGLE,NO CHILDEREN,KGL,0,0,0,5,2,28000,INDIRECT,FINISHING,BUDDHISM,YES,A,31000,21,SINGLE,NO CHILDEREN, -   ,11,Active
1714587,M,33,A/L,SINGLE,NO CHILDEREN,KGL,0,11,4,1,1,30550,INDIRECT,FINISHING,BUDDHISM,YES,A+,35050,34,SINGLE,NO CHILDEREN, -   ,9,Active
1714639,M,19,Secondary,MARRIED,NO CHILDEREN,KGL,0,0,0,5,4,23500,DIRECT,PRODUCTION,BUDDHISM,YES,C,25000,20,MARRIED,NO CHILDEREN, -   ,8,Active
1714641,F,22,Secondary,MARRIED,HAVE CHILDREN,KGL,0,1,1,5,4,23550,DIRECT,PRODUCTION,BUDDHISM,YES,C,25050,23,MARRIED,HAVE CHILDREN, -   ,8,Active
1714772,M,26,O/L,SINGLE,NO CHILDEREN,KGL,0,5,2,3,3,26000,INDIRECT,CUTTING,BUDDHISM,YES,B,27000,26,SINGLE,NO CHILDEREN, -   ,6,Active
1714778,F,17,Secondary,SINGLE,NO CHILDEREN,KGL,0,0,0,5,5,20500,DIRECT,PRODUCTION,BUDDHISM,YES,D,20500,17,SINGLE,NO CHILDEREN, -   ,6,Active
1714781,F,18,O/L,SINGLE,NO CHILDEREN,KGL,0,0,0,5,3,25500,INDIRECT,FABRIC INSPECTION,BUDDHISM,YES,B,26500,18,SINGLE,NO CHILDEREN, -   ,6,Active
1714786,F,39,Secondary,MARRIED,HAVE CHILDREN,KGL,0,18,5,5,5,21400,DIRECT,PRODUCTION,BUDDHISM,YES,D,21400,39,MARRIED,HAVE CHILDREN, -   ,6,Active
1714787,F,31,Secondary,MARRIED,HAVE CHILDREN,KGL,0,10,3,5,5,21000,DIRECT,PRODUCTION,BUDDHISM,YES,D,21000,31,MARRIED,HAVE CHILDREN, -   ,6,Active
1714791,F,35,O/L,MARRIED,HAVE CHILDREN,KGL,0,14,4,3,3,26450,INDIRECT,CUTTING,BUDDHISM,YES,B,27450,35,MARRIED,HAVE CHILDREN, -   ,5,Active
1714792,F,23,O/L,MARRIED,HAVE CHILDREN,KGL,0,2,1,3,3,25850,DIRECT,PRODUCTION,BUDDHISM,YES,B,26850,23,MARRIED,HAVE CHILDREN, -   ,5,Active
1714797,F,33,Secondary,MARRIED,HAVE CHILDREN,KGL,0,12,3,4,5,21300,DIRECT,PRODUCTION,BUDDHISM,YES,D,21300,33,MARRIED,HAVE CHILDREN, -   ,5,Active
1714799,F,23,Secondary,SINGLE,NO CHILDEREN,KGL,0,0,0,5,5,20500,INDIRECT,CUTTING,BUDDHISM,YES,D,20500,23,SINGLE,NO CHILDEREN, -   ,5,Active
1714810,M,34,A/L,MARRIED,HAVE CHILDREN,KGL,0,12,4,4,5,21300,INDIRECT,WAREHOUSE,BUDDHISM,YES,D,21300,34,MARRIED,HAVE CHILDREN, -   ,5,Active
1714815,M,20,A/L,SINGLE,NO CHILDEREN,KGL,0,2,1,3,3,25850,INDIRECT,FABRIC INSPECTION,BUDDHISM,YES,B,26850,20,SINGLE,NO CHILDEREN, -   ,5,Active
1714817,F,20,O/L,SINGLE,NO CHILDEREN,KGL,0,0,0,5,5,20500,INDIRECT,QUALITY ASSURANCE,BUDDHISM,YES,D,20500,20,SINGLE,NO CHILDEREN, -   ,5,Active
1714821,F,26,O/L,MARRIED,HAVE CHILDREN,KGL,0,5,2,1,1,30250,DIRECT,PRODUCTION,BUDDHISM,YES,A+,33750,26,MARRIED,HAVE CHILDREN, -   ,5,Active
1714825,M,38,Secondary,SINGLE,NO CHILDEREN,KGL,0,13,5,4,5,21350,DIRECT,PRODUCTION,BUDDHISM,YES,D,21350,38,SINGLE,NO CHILDEREN, -   ,5,Active
1714831,F,24,Secondary,MARRIED,HAVE CHILDREN,KGL,0,3,1,4,5,20850,DIRECT,PRODUCTION,HINDUISM,YES,D,20850,24,MARRIED,HAVE CHILDREN, -   ,5,Active
1714832,F,27,Secondary,MARRIED,HAVE CHILDREN,KGL,0,6,2,5,5,20800,DIRECT,PRODUCTION,BUDDHISM,YES,D,20800,27,MARRIED,HAVE CHILDREN, -   ,5,Active
1714833,F,20,A/L,SINGLE,NO CHILDEREN,KGL,0,0,0,5,3,25500,INDIRECT,QUALITY ASSURANCE,BUDDHISM,YES,B,26500,20,SINGLE,NO CHILDEREN, -   ,5,Active
1714834,F,21,O/L,MARRIED,NO CHILDEREN,KGL,0,0,0,5,3,25500,INDIRECT,FABRIC INSPECTION,BUDDHISM,YES,B,26500,21,MARRIED,NO CHILDEREN, -   ,5,Active
1714840,F,18,O/L,SINGLE,NO CHILDEREN,KGL,0,0,0,4,5,20700,DIRECT,PRODUCTION,BUDDHISM,YES,D,20700,18,SINGLE,NO CHILDEREN, -   ,5,Active
1714844,M,22,O/L,MARRIED,NO CHILDEREN,KGL,0,2,1,4,2,28300,INDIRECT,QUALITY ASSURANCE,BUDDHISM,YES,A+,31800,22,MARRIED,NO CHILDEREN, -   ,5,Active
1714854,M,22,O/L,SINGLE,NO CHILDEREN,KGL,0,4,2,3,3,25950,INDIRECT,QUALITY ASSURANCE,BUDDHISM,YES,B,26950,22,SINGLE,NO CHILDEREN, -   ,4,Active
1714859,M,25,O/L,SINGLE,NO CHILDEREN,KGL,0,7,3,2,1,30250,INDIRECT,QUALITY ASSURANCE,BUDDHISM,YES,A,32250,25,SINGLE,NO CHILDEREN, -   ,4,Active
1714864,F,18,Secondary,SINGLE,NO CHILDEREN,KGL,0,0,0,5,5,20500,DIRECT,PRODUCTION,BUDDHISM,YES,D,20500,18,SINGLE,NO CHILDEREN, -   ,4,Active
1714868,F,38,A/L,MARRIED,HAVE CHILDREN,KGL,0,17,5,1,2,29350,INDIRECT,FINISHING,BUDDHISM,YES,C,29850,38,MARRIED,HAVE CHILDREN, -   ,4,Active
1714869,F,20,A/L,SINGLE,NO CHILDEREN,KGL,0,0,0,5,5,20500,DIRECT,PRODUCTION,BUDDHISM,YES,D,20500,20,SINGLE,NO CHILDEREN, -   ,4,Active
1714870,M,18,Secondary,SINGLE,NO CHILDEREN,KGL,0,0,0,5,2,28000,INDIRECT,FINISHING,BUDDHISM,YES,A,30000,18,SINGLE,NO CHILDEREN, -   ,4,Active
1714874,F,17,Secondary,SINGLE,NO CHILDEREN,KGL,0,0,0,5,4,23500,DIRECT,PRODUCTION,BUDDHISM,YES,C,24000,17,SINGLE,NO CHILDEREN, -   ,4,Active
1714879,F,26,Secondary,MARRIED,HAVE CHILDREN,KGL,0,5,2,4,5,20950,DIRECT,PRODUCTION,BUDDHISM,YES,C,21450,26,MARRIED,HAVE CHILDREN, -   ,4,Active
1714883,F,19,O/L,SINGLE,NO CHILDEREN,KGL,0,0,0,5,5,20500,DIRECT,PRODUCTION,BUDDHISM,YES,D,20500,19,SINGLE,NO CHILDEREN, -   ,4,Active
1714896,M,21,A/L,SINGLE,NO CHILDEREN,KGL,0,2,1,4,5,20800,INDIRECT,QUALITY ASSURANCE,BUDDHISM,YES,D,20800,21,SINGLE,NO CHILDEREN, -   ,4,Active
1714897,F,24,Secondary,SINGLE,NO CHILDEREN,KGL,0,3,1,4,5,20850,DIRECT,PRODUCTION,BUDDHISM,YES,D,20850,24,SINGLE,NO CHILDEREN, -   ,4,Active
1714899,M,25,Secondary,MARRIED,HAVE CHILDREN,KGL,0,2,1,4,5,20800,INDIRECT,PRODUCTION,BUDDHISM,YES,D,20800,25,MARRIED,HAVE CHILDREN, -   ,4,Active
1714907,F,31,Secondary,MARRIED,HAVE CHILDREN,KGL,0,10,3,2,4,24400,INDIRECT,FINISHING,BUDDHISM,YES,D,24400,31,MARRIED,HAVE CHILDREN, -   ,4,Active
1714916,F,25,Secondary,SINGLE,NO CHILDEREN,KGL,0,4,1,4,5,20900,INDIRECT,QUALITY ASSURANCE,BUDDHISM,YES,D,20900,25,SINGLE,NO CHILDEREN, -   ,4,Active
1714922,F,31,Secondary,MARRIED,HAVE CHILDREN,KGL,0,10,3,1,4,24500,DIRECT,PRODUCTION,BUDDHISM,YES,D,24500,31,MARRIED,HAVE CHILDREN, -   ,4,Active
1714923,F,18,Secondary,SINGLE,NO CHILDEREN,KGL,0,0,0,5,5,20500,DIRECT,PRODUCTION,BUDDHISM,YES,D,20500,18,SINGLE,NO CHILDEREN, -   ,4,Active
1714932,F,22,Secondary,SINGLE,NO CHILDEREN,KGL,0,0,0,5,5,20500,INDIRECT,QUALITY ASSURANCE,BUDDHISM,YES,D,20500,22,SINGLE,NO CHILDEREN, -   ,4,Active
1714948,F,33,Secondary,MARRIED,HAVE CHILDREN,KGL,0,12,3,2,4,24500,DIRECT,PRODUCTION,BUDDHISM,YES,D,24500,33,MARRIED,HAVE CHILDREN, -   ,3,Active
1714949,F,20,A/L,SINGLE,NO CHILDEREN,KGL,0,0,0,5,5,20500,INDIRECT,CUTTING,BUDDHISM,YES,D,20500,20,SINGLE,NO CHILDEREN, -   ,3,Active
1714950,F,19,O/L,SINGLE,NO CHILDEREN,KGL,0,0,0,5,5,20500,INDIRECT,QUALITY ASSURANCE,BUDDHISM,YES,D,20500,19,SINGLE,NO CHILDEREN, -   ,3,Active
1714952,F,18,O/L,SINGLE,NO CHILDEREN,KGL,0,0,0,5,5,20500,DIRECT,PRODUCTION,BUDDHISM,YES,D,20500,18,SINGLE,NO CHILDEREN, -   ,3,Active
1714953,F,18,Secondary,SINGLE,NO CHILDEREN,KGL,0,0,0,5,5,20500,INDIRECT,TRAINING SCHOOL,BUDDHISM,YES,D,20500,18,SINGLE,NO CHILDEREN, -   ,3,Active
1714954,F,16,Secondary,SINGLE,NO CHILDEREN,KGL,0,0,0,5,5,20500,DIRECT,PRODUCTION,BUDDHISM,YES,D,20500,16,SINGLE,NO CHILDEREN, -   ,3,Active
1714955,F,36,Secondary,MARRIED,HAVE CHILDREN,KGL,0,15,4,1,4,24750,DIRECT,PRODUCTION,BUDDHISM,YES,D,24750,36,MARRIED,HAVE CHILDREN, -   ,3,Active
1714961,M,21,Secondary,SINGLE,NO CHILDEREN,KGL,0,1,1,5,5,20550,INDIRECT,CUTTING,CHRISTIANITY,YES,D,20550,21,SINGLE,NO CHILDEREN, -   ,3,Active
1714962,F,24,Secondary,MARRIED,HAVE CHILDREN,KGL,0,3,1,4,5,20850,INDIRECT,FABRIC INSPECTION,BUDDHISM,YES,D,20850,24,MARRIED,HAVE CHILDREN, -   ,3,Active
1714965,F,34,Secondary,MARRIED,HAVE CHILDREN,KGL,0,13,4,2,4,24550,INDIRECT,FINISHING,BUDDHISM,YES,D,24550,34,MARRIED,HAVE CHILDREN, -   ,3,Active
1714967,M,21,Secondary,SINGLE,NO CHILDEREN,KGL,0,1,1,5,5,20550,INDIRECT,QUALITY ASSURANCE,BUDDHISM,YES,D,20550,21,SINGLE,NO CHILDEREN, -   ,3,Active
1714970,F,17,Secondary,SINGLE,NO CHILDEREN,KGL,0,0,0,5,5,20500,DIRECT,PRODUCTION,BUDDHISM,YES,D,20500,17,SINGLE,NO CHILDEREN, -   ,3,Active
1714971,F,21,A/L,SINGLE,NO CHILDEREN,KGL,0,0,0,5,5,20500,DIRECT,PRODUCTION,BUDDHISM,YES,D,20500,21,SINGLE,NO CHILDEREN, -   ,3,Active
1714974,F,24,Secondary,SINGLE,NO CHILDEREN,KGL,0,3,1,4,5,20850,INDIRECT,QUALITY ASSURANCE,BUDDHISM,YES,D,20850,24,SINGLE,NO CHILDEREN, -   ,3,Active
1714976,M,17,Secondary,SINGLE,NO CHILDEREN,KGL,0,0,0,5,5,20500,INDIRECT,PRODUCTION,BUDDHISM,YES,D,20500,17,SINGLE,NO CHILDEREN, -   ,3,Active
1714979,F,24,Secondary,SINGLE,NO CHILDEREN,KGL,0,3,1,4,5,20850,INDIRECT,QUALITY ASSURANCE,BUDDHISM,YES,D,20850,24,SINGLE,NO CHILDEREN, -   ,3,Active
1714986,F,25,O/L,MARRIED,HAVE CHILDREN,KGL,0,4,1,3,3,25950,DIRECT,PRODUCTION,BUDDHISM,YES,B,26950,25,MARRIED,HAVE CHILDREN, -   ,3,Active
1714989,F,25,Secondary,SINGLE,NO CHILDEREN,KGL,0,4,1,4,5,20900,INDIRECT,QUALITY ASSURANCE,BUDDHISM,YES,D,20900,25,SINGLE,NO CHILDEREN, -   ,3,Active
1714991,F,36,O/L,MARRIED,HAVE CHILDREN,KGL,0,15,4,2,1,30650,DIRECT,PRODUCTION,BUDDHISM,YES,A,32650,36,MARRIED,HAVE CHILDREN, -   ,2,Active
1714994,F,19,O/L,SINGLE,NO CHILDEREN,KGL,0,0,0,5,5,20500,INDIRECT,FINISHING,BUDDHISM,YES,D,20500,19,SINGLE,NO CHILDEREN, -   ,2,Active
1714995,F,18,Secondary,SINGLE,NO CHILDEREN,KGL,0,0,0,5,5,20500,DIRECT,PRODUCTION,BUDDHISM,YES,D,20500,18,SINGLE,NO CHILDEREN, -   ,2,Active
1714997,F,24,Secondary,SINGLE,NO CHILDEREN,KGL,0,3,1,4,5,20850,INDIRECT,QUALITY ASSURANCE,BUDDHISM,YES,D,20850,24,SINGLE,NO CHILDEREN, -   ,2,Active
1714998,F,26,Secondary,SINGLE,NO CHILDEREN,KGL,0,5,2,4,5,20950,INDIRECT,QUALITY ASSURANCE,BUDDHISM,YES,D,20950,26,SINGLE,NO CHILDEREN, -   ,2,Active
1715000,F,20,A/L,SINGLE,NO CHILDEREN,KGL,0,0,0,5,5,20500,INDIRECT,QUALITY ASSURANCE,BUDDHISM,YES,D,20500,20,SINGLE,NO CHILDEREN, -   ,2,Active
1715003,F,33,Secondary,MARRIED,HAVE CHILDREN,KGL,0,12,3,2,4,24500,DIRECT,PRODUCTION,BUDDHISM,YES,D,24500,33,MARRIED,HAVE CHILDREN, -   ,2,Active
1715004,F,19,O/L,SINGLE,NO CHILDEREN,KGL,0,0,0,5,5,20500,DIRECT,PRODUCTION,HINDUISM,YES,D,20500,19,SINGLE,NO CHILDEREN, -   ,2,Active
1715010,F,23,O/L,SINGLE,NO CHILDEREN,KGL,0,2,1,3,3,25850,DIRECT,PRODUCTION,BUDDHISM,YES,B,26850,23,SINGLE,NO CHILDEREN, -   ,2,Active
